case	disease	pipeline_name	pipeline_version	timestamp	DCC_path	filesize	file_format	md5sum	sample_type	sample_name	sample_uuid
C3N-02089	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02089.RNA-Seq.T.hg38.tsv.gz	1025844	TSV	0ab65487e279e59368fe6ea2cfd924f5	tumor	C3N-02089.RNA-Seq.T.hg38	769bc153-062c-4c0a-9081-39880046496b
C3N-02090	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02090.RNA-Seq.A.hg38.tsv.gz	1028884	TSV	9b49c1becfc9fa9f98efe84ccb387944	tissue_normal	C3N-02090.RNA-Seq.A.hg38	dd41078a-a9de-428d-baab-1582627fe3db
C3N-02090	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02090.RNA-Seq.T.hg38.tsv.gz	1029005	TSV	7475dbcc6ec971f7e7945d527235ee40	tumor	C3N-02090.RNA-Seq.T.hg38	29fc8114-77e7-42a8-bf47-2215cf741654
C3N-02141	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02141.RNA-Seq.A.hg38.tsv.gz	1011362	TSV	5225397483af87965a9dca35bfeb4e97	tissue_normal	C3N-02141.RNA-Seq.A.hg38	9d53c1d4-55fa-48a0-a590-631b2b245cba
C3N-02141	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02141.RNA-Seq.T.hg38.tsv.gz	1039765	TSV	a8f7f0e4d061c29819b48e16fb14a7e4	tumor	C3N-02141.RNA-Seq.T.hg38	7406f12d-1ef3-4081-8bfa-de5738ab9700
C3N-02142	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02142.RNA-Seq.A.hg38.tsv.gz	1010158	TSV	927d5f079a6cbb17e5f669364c5a7d59	tissue_normal	C3N-02142.RNA-Seq.A.hg38	4305ba25-c696-4f1e-b769-e852605bd7a3
C3N-02142	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02142.RNA-Seq.T.hg38.tsv.gz	1001281	TSV	9d115c76a919c341abeb508ea0f026f9	tumor	C3N-02142.RNA-Seq.T.hg38	43c6e5a2-b49e-43b0-991e-f6ba71310046
C3N-02144	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02144.RNA-Seq.A.hg38.tsv.gz	995645	TSV	69f6bd64cbfc0252015a3e2533309e57	tissue_normal	C3N-02144.RNA-Seq.A.hg38	d8c5d69e-94a0-42ce-b44e-cab90695642f
C3N-02144	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02144.RNA-Seq.T.hg38.tsv.gz	1000461	TSV	65174974ee20f5323f9a6d860facd14b	tumor	C3N-02144.RNA-Seq.T.hg38	a96bcf80-3330-4295-8cb5-9bf246efbacf
C3N-02145	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02145.RNA-Seq.A.hg38.tsv.gz	1005586	TSV	a2431202320d93ac8b3180a2a760d603	tissue_normal	C3N-02145.RNA-Seq.A.hg38	fb4662be-c1df-45db-8293-885125a06f2e
C3N-02145	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02145.RNA-Seq.T.hg38.tsv.gz	1033227	TSV	0f92a933e1cf27199246fd0e5dfd5298	tumor	C3N-02145.RNA-Seq.T.hg38	246c3437-44a9-4859-b5c2-87b562f2f229
C3N-02146	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02146.RNA-Seq.A.hg38.tsv.gz	1018219	TSV	561c136080de044052ffd010973fa82c	tissue_normal	C3N-02146.RNA-Seq.A.hg38	9a961904-9c96-4b1e-8e91-d8ce58ff90cb
C3N-02146	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02146.RNA-Seq.T.hg38.tsv.gz	1023367	TSV	c92973dd7caea69aec3daedec532ef75	tumor	C3N-02146.RNA-Seq.T.hg38	243343eb-9676-48ad-9a9a-be0ca46fdbb8
C3N-02149	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02149.RNA-Seq.A.hg38.tsv.gz	1018473	TSV	95f9dd54e9d12a9367ddb7307424da3a	tissue_normal	C3N-02149.RNA-Seq.A.hg38	5f21aab2-3dee-4420-9e79-529bfdbd5d40
C3N-02149	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02149.RNA-Seq.T.hg38.tsv.gz	1025953	TSV	d2a8e0321ff7de559d9265478a4754fa	tumor	C3N-02149.RNA-Seq.T.hg38	9728c747-8acc-4c77-9df6-01cb3ba7763c
C3N-02150	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02150.RNA-Seq.A.hg38.tsv.gz	993578	TSV	a31afc8d54b2fad46c57ec7d0d1c3fe1	tissue_normal	C3N-02150.RNA-Seq.A.hg38	5118ec5f-a95a-4ae4-8e78-038288f7fc16
C3N-02150	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02150.RNA-Seq.T.hg38.tsv.gz	981012	TSV	e1f8c9736c21881f3900df5da70cd673	tumor	C3N-02150.RNA-Seq.T.hg38	b7d8d0b4-a3b7-485e-8e18-036c79ce05a0
C3N-02153	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02153.RNA-Seq.A.hg38.tsv.gz	1000826	TSV	488ed5357616fcfa19219810309d6fda	tissue_normal	C3N-02153.RNA-Seq.A.hg38	2aa5a710-856b-4799-935f-9f28f0c95230
C3N-02153	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02153.RNA-Seq.T.hg38.tsv.gz	980062	TSV	3d195ef70bb66e60c24ba8b883150303	tumor	C3N-02153.RNA-Seq.T.hg38	506c3004-4a76-486a-be41-35ca3e200c48
C3N-02155	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02155.RNA-Seq.A.hg38.tsv.gz	1011478	TSV	ce5a78421ea886fd02bbbce156b2aea5	tissue_normal	C3N-02155.RNA-Seq.A.hg38	1e82038d-5ac5-4034-8a45-7a3c51166585
C3N-02155	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02155.RNA-Seq.T.hg38.tsv.gz	998193	TSV	1fb898fe7d14a1f158fc34f8df815861	tumor	C3N-02155.RNA-Seq.T.hg38	65fa95a2-943a-4f10-b6fe-6afba7f453aa
C3N-02158	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02158.RNA-Seq.A.hg38.tsv.gz	1015444	TSV	3e2b9d09e003d25e86d01c3652b83342	tissue_normal	C3N-02158.RNA-Seq.A.hg38	e4d98873-9490-4a48-b716-54f535b514cb
C3N-02158	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02158.RNA-Seq.T.hg38.tsv.gz	984572	TSV	1b5b1c35612aa6768c18bca8f6b45ab6	tumor	C3N-02158.RNA-Seq.T.hg38	ae423ed1-af81-49e8-a74b-3c53a3fd5a1a
C3N-02160	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02160.RNA-Seq.A.hg38.tsv.gz	968321	TSV	9d32b0be069613cc7dc73da8ff028928	tissue_normal	C3N-02160.RNA-Seq.A.hg38	a196f586-0853-45c9-a43e-5659dda82bc4
C3N-02160	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02160.RNA-Seq.T.hg38.tsv.gz	941679	TSV	d16a83d5b5c4d807681758065198c790	tumor	C3N-02160.RNA-Seq.T.hg38	80bdef2c-80d1-4edc-bf29-84ff0e39eea8
C3N-02181	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02181.RNA-Seq.T.hg38.tsv.gz	1035030	TSV	c0b5d418ebc3d2b0fad246d765ed31d6	tumor	C3N-02181.RNA-Seq.T.hg38	41adb232-1e0c-4374-8059-b0414f715cad
C3N-02183	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02183.RNA-Seq.T.hg38.tsv.gz	1021830	TSV	420350e89ae4b57eea0d3ddf9d4b6e68	tumor	C3N-02183.RNA-Seq.T.hg38	e85aefdb-511b-4333-9501-f1a2c1f2d279
C3N-02185	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02185.RNA-Seq.T.hg38.tsv.gz	1031491	TSV	f4b0d1218f7c933b7509d297dea57edd	tumor	C3N-02185.RNA-Seq.T.hg38	20161242-63c2-433e-a178-ce7871f1307b
C3N-02186	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02186.RNA-Seq.T.hg38.tsv.gz	1034061	TSV	49c48d145ac7d43cb43fbefb97a00f79	tumor	C3N-02186.RNA-Seq.T.hg38	b1f742ab-1528-47f7-8683-5b321ec96b14
C3N-02188	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02188.RNA-Seq.T.hg38.tsv.gz	1046034	TSV	88f2b121de37cfc0577e71d789d3e931	tumor	C3N-02188.RNA-Seq.T.hg38	b21a176e-80de-4bb5-b330-4a16ddc18fde
C3N-02190	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02190.RNA-Seq.T.hg38.tsv.gz	1045104	TSV	d6385b7beacc8e47f538d6307656aabc	tumor	C3N-02190.RNA-Seq.T.hg38	001d55e4-000c-4d34-93c7-e59c29f2d090
C3N-02224	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02224.RNA-Seq.A.hg38.tsv.gz	1005235	TSV	8e2d2524bf0bd02636b26a8d8016c1ea	tissue_normal	C3N-02224.RNA-Seq.A.hg38	fd8fba00-a539-42ec-99f1-d5c5626b7ef2
C3N-02224	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02224.RNA-Seq.T.hg38.tsv.gz	980877	TSV	997783d1901c76b4ef39f2dc9da41d07	tumor	C3N-02224.RNA-Seq.T.hg38	06a010b3-5ce8-4e02-9342-9f1ee9d1c06a
C3N-02230	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02230.RNA-Seq.A.hg38.tsv.gz	1010620	TSV	9b16421acf102153cc3fd0f434ea4b4c	tissue_normal	C3N-02230.RNA-Seq.A.hg38	cb0f223c-1eb3-4181-a71e-193c7198e6b8
C3N-02230	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02230.RNA-Seq.T.hg38.tsv.gz	1021104	TSV	3bae31ea542d8d72bc46cfd06fe127fd	tumor	C3N-02230.RNA-Seq.T.hg38	ed1abbda-110f-4812-b333-8786b7bd42c8
C3N-02234	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02234.RNA-Seq.A.hg38.tsv.gz	1010009	TSV	b97db6c32778e91f49cb548b7c7a53b3	tissue_normal	C3N-02234.RNA-Seq.A.hg38	50ae926e-cf1e-43f4-921c-875765c448ed
C3N-02234	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02234.RNA-Seq.T.hg38.tsv.gz	1037029	TSV	8ba8297c2e35f3da8e9701f08c590e1d	tumor	C3N-02234.RNA-Seq.T.hg38	2e53fd22-bfc7-4da6-ba66-c5c74c6df474
C3N-02237	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02237.RNA-Seq.A.hg38.tsv.gz	1000578	TSV	e445bff96f8bd90fc98ba90cd890d326	tissue_normal	C3N-02237.RNA-Seq.A.hg38	7332a8ca-7f76-4a19-a293-48985f3b1336
C3N-02237	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02237.RNA-Seq.T.hg38.tsv.gz	1038419	TSV	188e656937193d3cde9bc6ad5cce11c8	tumor	C3N-02237.RNA-Seq.T.hg38	7cdee2da-abe5-4818-8658-0a69175b5a42
C3N-02240	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02240.RNA-Seq.A.hg38.tsv.gz	1018315	TSV	49c3ccac2aa1fc2022e1877b99941303	tissue_normal	C3N-02240.RNA-Seq.A.hg38	b7c8ac08-4659-4769-a43c-026e4f1a1838
C3N-02240	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02240.RNA-Seq.T.hg38.tsv.gz	1024104	TSV	3a1761843f4e622ec5f101531790c703	tumor	C3N-02240.RNA-Seq.T.hg38	d96b0ca3-989c-4a8a-a356-bd4681bc19f4
C3N-02242	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02242.RNA-Seq.A.hg38.tsv.gz	1021477	TSV	e4f80109ddfc39f4c4bd0d492d221a8f	tissue_normal	C3N-02242.RNA-Seq.A.hg38	16e9c7d2-1e36-4028-8c25-ef6fe1a4a9f6
C3N-02242	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02242.RNA-Seq.T.hg38.tsv.gz	1009228	TSV	951308e1f08175cbd04bce68db48c0a1	tumor	C3N-02242.RNA-Seq.T.hg38	23cf4770-33bc-4aed-8aa8-13fa459f3b00
C3N-02244	UCEC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02244.RNA-Seq.T.hg38.tsv.gz	1029091	TSV	c7c1e9034e1000db1362eef2151c5c45	tumor	C3N-02244.RNA-Seq.T.hg38	7a4f4a3b-a886-4fc6-a953-9eac67170007
C3N-02248	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02248.RNA-Seq.A.hg38.tsv.gz	1034438	TSV	fbee466bb00507fbc4bc1d9c77cd631e	tissue_normal	C3N-02248.RNA-Seq.A.hg38	b79ccbc8-3752-4216-a16f-9144518393c9
C3N-02248	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02248.RNA-Seq.T.hg38.tsv.gz	994883	TSV	c639637f41e9317ffd79270465a80436	tumor	C3N-02248.RNA-Seq.T.hg38	afde2af8-68de-40d1-9983-29b01ee29a5f
C3N-02249	UCEC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02249.RNA-Seq.A.hg38.tsv.gz	1006984	TSV	2c1bffca05197f20b5c27afb6d551b46	tissue_normal	C3N-02249.RNA-Seq.A.hg38	0be9d6b0-13e1-4d6b-ab2c-51921a71d672
C3N-02249	UCEC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02249.RNA-Seq.T.hg38.tsv.gz	1015729	TSV	bcdeed7137e48cf4376c2c335f7640de	tumor	C3N-02249.RNA-Seq.T.hg38	361c193a-b6b5-4f26-8f57-8f3cecb1bdc0
C3N-02252	LSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02252.RNA-Seq.A.hg38.tsv.gz	1008267	TSV	433743411e7e9f9111c7c596141242f9	tissue_normal	C3N-02252.RNA-Seq.A.hg38	4a0a9f6a-5a54-4e6d-a4f7-f005ad06334b
C3N-02252	LSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02252.RNA-Seq.T.hg38.tsv.gz	1039679	TSV	fba6060f66fc7280bd575a8688bf9d1c	tumor	C3N-02252.RNA-Seq.T.hg38	81600af6-0570-4f06-8194-b45300e4159b
C3N-02253	UCEC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02253.RNA-Seq.A.hg38.tsv.gz	998467	TSV	c47e07208703803ae7029fbc66257ffc	tissue_normal	C3N-02253.RNA-Seq.A.hg38	8912346f-b38a-4c74-8a15-dd6916d02b18
C3N-02253	UCEC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02253.RNA-Seq.T.hg38.tsv.gz	988086	TSV	14c4429354d577f8b5099b06019b4258	tumor	C3N-02253.RNA-Seq.T.hg38	76f44d0e-4815-4f48-924d-80efce254c9f
C3N-02255	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02255.RNA-Seq.T.hg38.tsv.gz	1032743	TSV	f79aa558ee6c7982fc0955a5a0c9766f	tumor	C3N-02255.RNA-Seq.T.hg38	2be4278d-d4a3-4737-a786-95f8ac2d9ebd
C3N-02256	GBM	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02256.RNA-Seq.T.hg38.tsv.gz	1044408	TSV	9e4e30013227074f836598824d6aa41c	tumor	C3N-02256.RNA-Seq.T.hg38	fe400a5b-5d60-44b8-a1ea-e8a85b8e1fa0
C3N-02262	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02262.RNA-Seq.T.hg38.tsv.gz	989527	TSV	8ff3df5274618ecfbbc72772359691ad	tumor	C3N-02262.RNA-Seq.T.hg38	3250f4b5-d9e9-4cf9-8475-8e4721e1d725
C3N-02263	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02263.RNA-Seq.T.hg38.tsv.gz	976861	TSV	419c5c25c355bd578e91d826fc6ed332	tumor	C3N-02263.RNA-Seq.T.hg38	eee26d7f-dcd1-4480-8304-7072c19593a7
C3N-02264	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02264.RNA-Seq.T.hg38.tsv.gz	979775	TSV	44cd20d09af405a7a7c25ad6f2044bab	tumor	C3N-02264.RNA-Seq.T.hg38	59b91222-b483-4194-96ff-18495fcd02b4
C3N-02265	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02265.RNA-Seq.A.hg38.tsv.gz	1007020	TSV	62f132576e378a50edbf75e3a12ce645	tissue_normal	C3N-02265.RNA-Seq.A.hg38	f7c0fa2c-ca59-49ab-856b-b87839642525
C3N-02265	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02265.RNA-Seq.T.hg38.tsv.gz	1029829	TSV	a8f5a0c2faf4418b9b95836cfb5cc5d3	tumor	C3N-02265.RNA-Seq.T.hg38	7a9cc6f0-ffcb-431a-b8b6-76aea5151123
C3N-02266	CCRCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02266.RNA-Seq.T.hg38.tsv.gz	1031224	TSV	b332cb4cfb448abd6b089237c948b285	tumor	C3N-02266.RNA-Seq.T.hg38	e37f9c91-c724-4e99-b4de-26b079a72259
C3N-02275	HNSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02275.RNA-Seq.A.hg38.tsv.gz	994258	TSV	6976158c68d122b9cdf49bd7a277e994	tissue_normal	C3N-02275.RNA-Seq.A.hg38	3939cbbd-297b-424e-b095-097a3d420d74
C3N-02275	HNSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02275.RNA-Seq.T.hg38.tsv.gz	944212	TSV	da0c1711ad7e0827e2d20a13cadbfe25	tumor	C3N-02275.RNA-Seq.T.hg38	100fd761-796f-4c66-b5cb-344ff6c593d0
C3N-02279	HNSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02279.RNA-Seq.A.hg38.tsv.gz	1021476	TSV	a5947af233b523b1408ed8ba3629a8bb	tissue_normal	C3N-02279.RNA-Seq.A.hg38	8e6230ee-8d48-4c41-9b0f-fa36b54d5486
C3N-02279	HNSCC	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02279.RNA-Seq.T.hg38.tsv.gz	987270	TSV	440ee9c72dc13250c9e32e4a2e541c55	tumor	C3N-02279.RNA-Seq.T.hg38	8aeadf4c-c61b-48b1-9b91-e105c048b733
C3N-02281	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02281.RNA-Seq.A.hg38.tsv.gz	1033141	TSV	6004026cd98dffdc1d1f5ea965579aa6	tissue_normal	C3N-02281.RNA-Seq.A.hg38	b2953397-7d58-4fb8-b6ea-4cc72d93a1c8
C3N-02281	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02281.RNA-Seq.T.hg38.tsv.gz	987804	TSV	d408aa1c015fb9dbccff306c0f1b69d6	tumor	C3N-02281.RNA-Seq.T.hg38	c4c8cbbb-c7c5-4492-874e-57d5191b7bcf
C3N-02282	LUAD	RNA-Seq_Expression	v1.0	20191024	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-02282.RNA-Seq.A.hg38.tsv.gz	1020688	TSV	19c7582e06c42b8d3c4177d1e5cf6b57	tissue_normal	C3N-02282.RNA-Seq.A.hg38	ba5b58a0-691d-42b0-86e7-5467026cf787
